cityName,content,gender ,nickName,userLevel,score,time,date,evaluate
深圳,剧情略显单薄，巫女戏份太少，和木兰的纠葛也少，至于为木兰挡箭就死的很突然，场面也小..哎...当迪士尼公主电影看吧，要是你当木兰传看你会失望。不过，刘亦菲是真美，无论是当兵的日子灰头土脸，还是长发一甩抛了铠甲与束缚“我是女儿身”真的太帅了！一袭红衣那叫一个飒！,0,长歌elf,2,3.5,2020-09-13 03:46:15,2020-09-13,购票
深圳,多少也有bug的,1,R.LH,4,5.0,2020-09-13 03:42:47,2020-09-13,好评
佛山,其实很好看的，十分推荐,0,gun,4,5.0,2020-09-13 03:37:19,2020-09-13,unkown
佛山,最好看的镜头都在预告片里了，[旺柴]所以别想还有其他好看的镜头，不愧是迪士尼。适合带小孩看。打两分，一分给赵灵儿。一分给木兰。[捂脸],0,街道居住的风,2,1.0,2020-09-13 03:37:07,2020-09-13,unkown
上海,神仙姐姐真美！！！打戏奶凶奶凶滴！！！,0,&回雅,2,5.0,2020-09-13 03:36:08,2020-09-13,unkown
石家庄,网上那些黑粉怎么想的？,1,谁动了我的奶酪,2,5.0,2020-09-13 03:35:47,2020-09-13,好评
成都,烂啊，是真的烂啊，全程剧情单调，尬到没边,0,孙春旺15336079303,2,0.5,2020-09-13 03:33:14,2020-09-13,unkown
银川,嗯，真烂片，看完真的很尬，和动画版比，一个天上一个地下，动画版各方面都不错，这部简直毁三观，希望迪士尼早点收手，不要毁经典，再一个不要拿中国传统巾帼英雄来拍烂片，真的很烂，看了下评论，给高分的，你是没看过好电影嘛,0,qLx482694694,3,0.5,2020-09-13 03:32:59,2020-09-13,unkown
南宁,刘亦菲真漂亮,0,亮晶Jing.,2,4.5,2020-09-13 03:28:56,2020-09-13,好评
景德镇,太漂亮了 刘亦菲,1,9,2,5.0,2020-09-13 03:27:10,2020-09-13,unkown
昆明,还行吧，为刘亦菲点赞,1,程纪祥,4,4.0,2020-09-13 03:24:51,2020-09-13,好评
青岛,刚看了网上的资源，我早点睡它不香吗😂,1,就叫桢哥吧,3,0.5,2020-09-13 03:24:44,2020-09-13,unkown
深圳,还行吧哈哈哈,2,😬,2,4.0,2020-09-13 03:24:13,2020-09-13,unkown
广州,好看，特别是刘亦菲，很棒！那些无脑踩的垃圾，进电影院看了吗？你就打一分，你天生🐶来的？,2,FHa842420783,2,5.0,2020-09-13 03:21:06,2020-09-13,unkown
东莞,好好看！！！但是那影院环境不行，又闷又热，太难受了！所以没能看完整,0,施妄者,1,5.0,2020-09-13 03:18:53,2020-09-13,好评
深圳,好看，非常好￣ ￣)σ,2,秋华再现,2,5.0,2020-09-13 03:16:30,2020-09-13,unkown
东莞,真的很一般，不建议看,0,平奈玉,1,0.5,2020-09-13 03:15:12,2020-09-13,差评
余姚,很好看哦原因,0,MDi755146102,2,5.0,2020-09-13 03:13:47,2020-09-13,好评
荆门,很好看的电影,0,rff297769605,2,5.0,2020-09-13 03:13:36,2020-09-13,好评
太原,真的特别棒。,1,候耀华,4,5.0,2020-09-13 03:13:17,2020-09-13,好评
长沙,星球大战，灰太狼，x战警,1,SqQ326402894,4,2.0,2020-09-13 03:09:23,2020-09-13,差评
邯郸,       个人觉得，展现花木兰的形式可以多种多样，毕竟花木兰在中国也只是个传说。在保证本原不变的情况下，表现形式可以多样化。       刘亦菲拍戏挺认真的，我是被圈粉的，里面有主观分。故事情节确实有些不太懂。但不会负面评价,1,马小白,2,4.0,2020-09-13 03:09:16,2020-09-13,好评
深圳,被刘亦菲惊艳！木兰本兰，打戏又飒又帅，将木兰的坚定演绎的很好。这部片子绝不像网络说的那样烂，值的一看！,0,T.T,3,5.0,2020-09-13 03:09:07,2020-09-13,好评
武汉,你是中国人，花木兰说英文吗？,0,BSQ863930752,2,0.5,2020-09-13 03:06:39,2020-09-13,unkown
兰州,小时候幻想中的花木兰就该是红衣黑发，面容清秀透着英气，眼神中带着坚韧、倔强与勇敢。刘亦菲可以说是完美还原。有人diss影片，我想说，文化的分享本无国界，就不该与政治挂钩。花木兰本来就是文学作品中的人物，没有历史考证，动作片没有打戏难道要走文艺风。情感的考究，每一个演员表现的都很饱满，包括在角落里一闪而过的邻居和军营里不起眼的小胖。凤凰的出现表达的是花木兰和父亲花周的灵魂意志，父亲说花家魂即使被火烧成灰烬也会涅槃重生，正因为害怕才会有勇敢，所以才造就不断突破自我的木兰。,0,缘生.,2,5.0,2020-09-13 03:05:52,2020-09-13,好评
南京,2020年9月12日，星轶吾悦广场店。没有逻辑，没有合理的故事，没有感人的情节，没有精彩的台词，但是刘亦菲愿意扮丑，算她在进步吧。,0,格林纯姐姐,4,2.0,2020-09-13 03:02:56,2020-09-13,unkown
南京,疫情后看的第一部电影，🎬整体都还行。不得不佩服选角的导演，刘亦菲演的也太好了吧！还有那个蛐蛐小胖承包了笑点,0,Poppy,2,4.0,2020-09-13 03:01:46,2020-09-13,unkown
天津,毕竟还是迪斯尼卡通式的真人翻拍式的再版:主曲仍延用了动画片的音乐:年轻的女导妮基·卡罗未能驾驭好全片:太多游离，开片中国式的影像画风及一些女人的化妆甚至有些恶俗:刘亦菲虽尽力讨好角色:仍未能撑起这个传奇人物，除却片尾时刚有点渐入佳境，而巩俐则完全与影片不搭调:可惜了这个好故事，可惜:郑佩佩、甄子丹、马志、李连杰等等:一组强势助阵明星…唯结尾刘亦菲的主唱献声是个亮点.,0,喵喵,5,3.0,2020-09-13 03:01:42,2020-09-13,unkown
深圳,整体感觉格局太小了，逻辑混乱、几十人在打国家战争简直是在过家家，细节描述的也不好，唯一觉得有亮点的地方就是感觉刘亦菲的演技成熟了不少.总体来说不值那张电影票钱,0,lixiaolong24,3,1.5,2020-09-13 03:00:13,2020-09-13,差评
广州,还是很值得期待的片子.和动画的细节一样窝,0,一塌糊涂,1,5.0,2020-09-13 02:57:45,2020-09-13,unkown
深圳,结束太快，没看够,2,kit347941416,3,5.0,2020-09-13 02:56:25,2020-09-13,好评
成都,烂片！这种题材的电影，怎么能让老美去拍,1,狂风爵爷,3,0.5,2020-09-13 02:55:51,2020-09-13,unkown
宿迁,一分 能救一个是一个,1,我荆轲贼几把6,3,0.5,2020-09-13 02:55:39,2020-09-13,差评
随州,剧情就那样，神仙姐姐最爱^O^,0,清水,2,5.0,2020-09-13 02:55:20,2020-09-13,unkown
合肥,改的什么玩意！！！！胡编乱造！全**得外国人的想象！,1,ywfox2008,3,0.5,2020-09-13 02:54:25,2020-09-13,unkown
徐州,我觉着是因为导演太垃圾，李连杰，甄子丹，巩俐，刘亦菲说实话这几个演员够可以了，我觉着这破剧本都没能让演员发挥出来水平，这剧情太拉胯了，剧情迷的就跟国产低成本电影一样，甚至还不如。真是越期望，越失望，导演对中国一无所知，甚至对迪士尼动画片花木兰一无所知,1,老黄童鞋,2,2.0,2020-09-13 02:52:15,2020-09-13,unkown
南宁,太短了，看得不够过瘾。虽然浓缩的是精华，但是太浓缩了反而没能衬托出精华的部分。首先，可能是东西方文化的不同，我们东方讲的是家国大义，忠孝仁义礼智信，人文精神，由此衬托人物角色；西方讲的是个人英雄，再由此引申其它。所以影片着重讲花木兰，然一步到位缺少些循序渐进铺垫，让人看了总觉得差那么点意思。另外，这战争场面也忒小了，就那么一点人，攻城略地？你信？当董将军喊出领骑兵出击那会，我以为会有一大队人马出战，谁知道就5，6号人马。我去，大军出征，为国而战，没个十来万，几万也可以啊，没几万，那万把人的场面也行。全国上下征兵就那么点人，迪士尼是不是对冷兵器时代国战场面有啥误解，忒小气了。,0,蜗牛,3,3.5,2020-09-13 02:49:51,2020-09-13,购票
深圳,一般般 画女硬说女,0,Y.chen同學,2,1.0,2020-09-13 02:49:49,2020-09-13,差评
广州,剧情太多不合理，凤凰神力，迷路，有凤凰，第一次败给女巫，有凤凰？什么时候花木兰是神话故事？雪崩木兰在山腰跑下山没事，敌人在山脚全军覆没？第二次见女巫 女巫告诉木兰反派计谋时说完让木兰走？洗白了？那为啥然女巫又飞入皇宫做反派？大皇宫就这么一丢丢兵力保护皇上？大将军和木兰一起赶路到皇宫大将军不去救皇上让木兰去？女巫的转折点也有点嘴遁的意思，动作戏少了，大反派明明可以秒杀皇上为何等待木兰前来对战？前面各种神勇强大，后面变白痴小兵？感觉各种不合理，认真的外国人真的不太懂中国故事！如果有不认同的影迷可以看看赵薇版的花木兰。强调一下不是演员问题是编剧导演理解这个故事的问题。,0,QMJ579768882,4,2.5,2020-09-13 02:49:15,2020-09-13,购票
深圳,我感觉还是不错的，为什么要替父从军，军营里的生活以及做回自己都挺好的，木兰被人信任还是很感动的，就是结局太仓促，女巫和可汗下线太快，总体给个8分是可以的。,2,少女心事AQA,2,4.5,2020-09-13 02:47:35,2020-09-13,unkown
成都,好看吗？快来写下你的感受,0,presenter刘,3,4.0,2020-09-13 02:47:32,2020-09-13,好评
重庆,没啥看头，剧情没有，场面也没有，看着看着就想离场。,0,wymbw,3,1.5,2020-09-13 02:46:25,2020-09-13,差评
丹阳,虽然没看，一群外籍华人讲英文？,1,外卖买卖买卖卖卖,2,0.5,2020-09-13 02:45:10,2020-09-13,unkown
佛山,这剧情真的烂，而且英语特别出戏,0,本渡丶枫,2,0.5,2020-09-13 02:44:41,2020-09-13,差评
许昌,不错 演员可以,0,mxG388424069,2,5.0,2020-09-13 02:41:40,2020-09-13,好评
玉林,把国外的个人英雄主义发挥的淋漓尽致，和史料中的木兰除了替父从军其他一点也不相同,2,yy,2,1.5,2020-09-13 02:41:38,2020-09-13,unkown
广州,很多ost都变成蜜汁bgm,2,darkroyal,5,5.0,2020-09-13 02:41:35,2020-09-13,好评
广州,好看(｡･ω･｡)ﾉ♡,1,淡路清风,2,5.0,2020-09-13 02:41:04,2020-09-13,unkown
珠海,甄子丹、李连杰和巩俐都救不了是史诗级烂片,1,夜的第七章OvO,5,0.5,2020-09-13 02:41:04,2020-09-13,unkown
南京,内容度较浅，故事不真实,1,德宝,1,2.5,2020-09-13 02:38:50,2020-09-13,购票
中山,完美，漂亮，演技好,0,亦YH,3,5.0,2020-09-13 02:38:49,2020-09-13,好评
福州,挺不错的一部电影，超赞的刘亦菲，大牌云集，值得观看，满分,0,依依不舍20089301,3,5.0,2020-09-13 02:37:39,2020-09-13,好评
常德,好看(｡･ω･｡)ﾉ♡,0,缘灭,1,5.0,2020-09-13 02:35:53,2020-09-13,好评
合肥,准备明天去看，结果买成了今天的票，错过了，能不能退钱给我啊啊啊啊啊,1, 泡小沫,3,1.5,2020-09-13 02:35:07,2020-09-13,unkown
昆明,个人认为是一部不错的电影。首先人物对白比较西方化，因为是美国人拍的电影所以也可以理解。然后剧情比较淡薄，整个故事的叙事也不完善，人物的演技和造型塑造争议也大。但是比起现在市面上的好多国产电视剧已经算是特别优秀的了。至少不会打着小说改编的名号拍科幻片，不会打着抗日战争的名号拍武侠片。相较于现在大多数古装剧，人物塑造方面不会穿很浮夸的衣服，不会去把头发染成花花绿绿，已经挺不错了。至于和原著的贴合度，喷子们应该多看看现在的电视剧，花木兰已经算是很贴合的了。演技方面个人认为也很不错。所以在喷之前多看看其他古装剧，间谍剧和抗日神剧多对比对比，会发现这部电影真的算是很好的了。打十分是为了拉高评分鼓励鼓励,0,LxY634102161,3,5.0,2020-09-13 02:34:45,2020-09-13,好评
徐闻,其实不错了，就是没有个人预想的那么好，但还是值得去观看的。,0,（微信名）,1,4.0,2020-09-13 02:31:28,2020-09-13,unkown
长治,非常好看！！！！！,0,我待文学如初恋,2,5.0,2020-09-13 02:29:16,2020-09-13,unkown
宁海,很标准的电影，一群外籍华人拍的，感觉是意淫的中国文化，很不自在,1,非为胡作,3,0.5,2020-09-13 02:28:20,2020-09-13,差评
瑞丽,一般但是天仙好看,2,..,2,5.0,2020-09-13 02:26:20,2020-09-13,unkown
巴中,经典文学作品不好拍,0,jXh590519572,2,3.5,2020-09-13 02:26:13,2020-09-13,购票
海口,电影不错坐椅也舒服高档,2,秋天菊花,1,5.0,2020-09-13 02:23:00,2020-09-13,好评
合肥,好烂啊！！！！！,0,猪头love嘟嘟,1,1.0,2020-09-13 02:22:37,2020-09-13,差评
北京,剧本很一般，作为对中国传统经典故事的创作，这个剧本不太走心，没有什么智慧，只是对文字的搬运。刘亦菲的表演有差强人意的一些地方，但是正如电影中说的“气”很旺盛。迪士尼是个造梦的地方，但“花木兰”这个题材不适合造梦，不适合娱乐。电影战争场面也差强人意，没有什么值得称道之处,0,csn563227582,2,3.0,2020-09-13 02:21:26,2020-09-13,购票
上海,比想象中要好一些,2,毁人不倦、,2,5.0,2020-09-13 02:21:21,2020-09-13,unkown
淮北,个人觉得 这是刘亦菲演得最出彩的一部作品，电影里的画面、色彩、还有讲诉的朝代。很好的还原历史。,1,越,2,5.0,2020-09-13 02:20:39,2020-09-13,好评
介休,我觉得挺好看的呀，节奏比较快，电影的主题也挺好，神仙姐姐真的爱了，巩俐真的也太棒了吧！,0,凝馨静儿,2,5.0,2020-09-13 02:20:31,2020-09-13,好评
绍兴,5毛钱的特效，超级难看。第一次看电影看到想睡,1,那抹微笑醉红颜,4,0.5,2020-09-13 02:20:21,2020-09-13,差评
龙岩,垃圾片，牛头不对马嘴,1,A8陈乐,2,0.5,2020-09-13 02:18:35,2020-09-13,unkown
上海,剧情有点看不懂，演员阵容强大。,1,Che丶,1,2.5,2020-09-13 02:16:56,2020-09-13,unkown
广州,挺不错的一部电影,1,哈利路亚,5,5.0,2020-09-13 02:16:14,2020-09-13,好评
南宁,好看好看非常好看,0,强,2,5.0,2020-09-13 02:16:01,2020-09-13,好评
西安,工整平庸的好莱坞流水线作品，动作戏毫无亮点，所有大牌演员的演技甚至都没有讨论的必要，白白浪费了一次李连杰与甄子丹同框的难得机会。98年动画版胜在新奇，俏皮灵动、节奏紧凑。反观本片，一本正经，没有歌舞，缺乏幽默……唯一让人动容的地方，来自木兰与父亲的感情戏，也是本片照搬动画版的部分。总之，动画版搞笑幽默、歌舞加分，真人版太过严肃、追求史诗气质，反而让本片有些无趣。,1,McClane,5,3.0,2020-09-13 02:15:53,2020-09-13,购票
邵武,刘亦菲演技进步，很棒,2,nwF875169596,2,5.0,2020-09-13 02:15:47,2020-09-13,unkown
西安,说实话刘亦菲，演技有点僵硬，另外这个电影舍弃了太多传统的因素，改编的面目全非,1,美食博主若枫君,1,0.5,2020-09-13 02:14:43,2020-09-13,unkown
汕头,感觉还没有张艺谋拍的《长城》好看,1,mrjerryzheng,3,3.0,2020-09-13 02:14:21,2020-09-13,unkown
广州,可以的 神仙姐姐,1,i,2,5.0,2020-09-13 02:14:14,2020-09-13,unkown
郑州,剧情有点尴尬    太明显 ,0,A刘晓明 17317374102,2,0.5,2020-09-13 02:13:44,2020-09-13,差评
深圳,这十分 是给刘亦菲的颜值的,2,z,4,5.0,2020-09-13 02:13:37,2020-09-13,unkown
广州,故事太短了。,1,啊中😯,1,3.0,2020-09-13 02:13:02,2020-09-13,购票
海口,什么都好，刘亦菲演技到位，中文版不会全员飙英文，也不怎么关心取景妆容是不是符合时代背景，毕竟什么时代都没有真的巫术，也没有什么鬼凤凰。。就当魔幻片看了，但是剧情实在太不合理了，巫女和大反派死的真是尴尬，还有我梅姨居然只是走个过场！,1,Xiquewhy,4,3.5,2020-09-13 02:11:51,2020-09-13,购票
成都,好看好看推荐,2,tqK80515409,2,5.0,2020-09-13 02:11:40,2020-09-13,好评
兰州,很贴心，国语版，刘亦菲演技真棒！值得看,2,罗会芳℡¹⁵ºº²⁵³²⁷⁸¹,2,5.0,2020-09-13 02:10:15,2020-09-13,unkown
西安,剧情太快了 没有中华文化中心 选的什么男主 没演技 还没长相 没有一点哪个年代的象征,1,壹京上Beauty  hair启豪,2,2.0,2020-09-13 02:10:09,2020-09-13,unkown
广州,今年第一次进电影院看电影，本来是充满期待，毕竟花木兰从去年到今年都在宣传，刘亦菲我也喜欢。这里不说演员，我觉得他们演这个很辛苦，没毛病，我们只说剧情。剧情确实非常非常简单又尴尬，尤其是快到结尾的台词部分，他们之间的台词对话简直幼稚，太小儿科，还有女巫能控制丞相，为啥和皇上同在一屋里，不去控制杀了皇上，坏男主射了一剑女巫，女巫死了，你为啥不再射一箭直接杀死木兰呢？反而跑去捡东西去了。女巫在本影片中简直多余，完全起不到作用，还有全程搞个凤凰飞来飞去干啥，太虚幻了吧，不说了，等等等等～这就是所谓的大片，烂到极致,2,广州中南星-日产-黄金凤,2,0.5,2020-09-13 02:07:59,2020-09-13,unkown
